Refid,User,Ris Code,Level,DA_k,issues,Abstractor(s) and checker(s) initials,KQ -> KQ1,KQ -> KQ1 (COMMENT),KQ -> KQ2,KQ -> KQ2 (COMMENT),KQ -> KQ3,KQ -> KQ3 (COMMENT),KQ -> KQ4,KQ -> KQ4 (COMMENT),KQ -> Cost,KQ -> Cost (COMMENT),KQ -> Adherence  / Discontinuation,KQ -> Adherence  / Discontinuation (COMMENT),ID,trial_ID,study_trial_ID_correction ,ID_related,location,location_comment,study design,study design_comment,Public funding,Public funding_comment,Industry,Industry_comment,Other,Other_comment,No COI,No COI_comment,Unclear,Unclear_comment,size,sample_size_explain,sample description,percent_female,other_sex_info,age_mean_SD,age_other_info,age_min,age_max,Children,Children_comment,Adolescents,Adolescents_comment,Adults,Adults_comment,Older,Older_comment,Age unclear,N/A,N/A_comment,Other,Other_comment,% Hispanic or Latino,% Hispanic or Latino_comment,Other,Other_comment,% Black/African American,% Black/African American_comment,Other,Other_comment,% American Indian or Alaska Native,% American Indian or Alaska Native_comment,Other,Other_comment,% Asian,% Asian_comment,Other,Other_comment,% Native Hawaiian or Pacific Islander,% Native Hawaiian or Pacific Islander_comment,Native Hawaiian or Pacific Islander -> Other info,Native Hawaiian or Pacific Islander -> Other info (COMMENT),% White,% White_comment,Other,Other_comment,% Multiracial,% Multiracial_comment,Other,Other_comment,Pregnant,Of color,Of color_comment,Personality disorders,OCD,CVD,CVD_comment,comorbidity or subgroup -> All patients had on specific high impact area (see list below)  -specify in box,comorbidity or subgroup -> All patients had on specific high impact area (see list below)  -specify in box (COMMENT),comorbidity or subgroup -> Other - specify in box,comorbidity or subgroup -> Other - specify in box (COMMENT),High impact areas -> Scalp,High impact areas -> Face,High impact areas -> Hands and palms,High impact areas -> Feet and soles,High impact areas -> Genitals,High impact areas -> Nails,High impact areas -> Flexures (Skin Folds): Areas such as under the arms where skin rubs together,Mild%,Mild%_comment,Moderate%,Moderate%_comment,Severe%,Severe%_comment,Not reported,Not reported_comment,Other,Other_comment,BSA,PSA,PGA,IGA,NPF,Nail PSA,N/A,Other,Other_comment,"What is baseline Body Surface Area (BSA)? Enter any information - sometimes this is a maximum, sometimes a mean, sometimes categories (i.e. mild, medium, or severe).",severity_effect,severity_effect_comment,Roflumilast,Tapinarof,Halob + taz,Betameth asone,Clobetasol,"Fluocinonide,",Hydrocortisone,Oth-steriod,Oth-steriod_comment,Tazarotene,Calcip,Calcitriol,Tacrolimus,Pimecrolimus,Ruzolitinib,Tofacitinib,OtherJAK,OtherJAK_comment,CoalTar,Salicyclic,Urea,Moist,Moist_comment,intervention -> Other - specify,intervention -> Other - specify (COMMENT),Comments on intervention,intervention_description,dose,"Comments on strength
Free text field where we can add information","What ""vehicle"" or inactive carrier is used with the active ingredient? -> Ointment","What ""vehicle"" or inactive carrier is used with the active ingredient? -> Cream","What ""vehicle"" or inactive carrier is used with the active ingredient? -> Lotion","What ""vehicle"" or inactive carrier is used with the active ingredient? -> Gel","What ""vehicle"" or inactive carrier is used with the active ingredient? -> Spray","What ""vehicle"" or inactive carrier is used with the active ingredient? -> Foam","What ""vehicle"" or inactive carrier is used with the active ingredient? -> Shampoo","What ""vehicle"" or inactive carrier is used with the active ingredient? -> ""Nanocarrier""","What ""vehicle"" or inactive carrier is used with the active ingredient? -> Not reported","What ""vehicle"" or inactive carrier is used with the active ingredient? -> Other - specify","What ""vehicle"" or inactive carrier is used with the active ingredient? -> Other - specify (COMMENT)",control,control_comment,control_description,NA,comparator -> Roflumilast,comparator -> Tapinarof,comparator -> Halobetasol,comparator -> Betamethasone,comparator -> Clobetasol,comparator -> Other steroid - enter,comparator -> Other steroid - enter (COMMENT),comparator -> Tazarotene,comparator -> Fluocinonide,comparator -> Hydrocortisone,comparator -> Calcipotriene,comparator -> Calcitriol,comparator -> Tacrolimus,comparator -> Pimecrolimus,comparator -> Ruxolitinib,comparator -> Tofacitinib,comparator -> Coal tar,comparator -> Salicylic acid,comparator -> Urea,comparator -> Moisturizers,comparator -> Other,comparator -> Other (COMMENT),comparator_description,NA,additional_comparator -> Roflumilast,additional_comparator -> Tapinarof,additional_comparator -> Halobetasol,additional_comparator -> Betamethasone,additional_comparator -> Clobetasol,additional_comparator -> Fluocinonide,additional_comparator -> Hydrocortisone,additional_comparator -> Other steroid,additional_comparator -> Other steroid (COMMENT),additional_comparator -> Calcipotriene,additional_comparator -> Calcitriol,additional_comparator -> Tazarotene,additional_comparator -> Tacrolimus,additional_comparator -> Pimecrolimus,additional_comparator -> Ruxolitinib,additional_comparator -> Tofacitinib,additional_comparator -> Coal tar,additional_comparator -> Salicylic acid,additional_comparator -> Urea,additional_comparator -> Moisturizers,additional_comparator -> Other,additional_comparator -> Other (COMMENT),additiona_comparator_description,followup,followup_text,longterm,longterm_comment,patient_itch,patient_QOL,patient_symptoms,patient_discontinuation,patient_satisf,clinical_severity,BSA,TTF,phys_assessed,phys_assessed_comment,adherence,switching,cost,nAEparticipants,irritation,discoloration,GI,hair_loss,folliculitis,steroid,AEs_other,AEs_other_comment,patient_itch_measure_cont,patient_itch_n_int_cont,patient itch_mean_int_cont,patient_itch_SD_int_cont,patient_itch_n_ctrl_cont,patient_itch_mean_ctrl_cont,patient_itch_SD_ctrl_cont,patient_itch_n_comp_cont,patient_itch_mean_comp_cont,patient_itch_SD_comp_cont,patient_itch_n_compare_cont,patient_itch_mean_compare_cont,patient_itch_SD_compare_cont,patient_itch_value,patient_itch_value_comment,patient_itch_measure_categ,patient itch_n_int_categ,patient_itch_counts_int_categ,patient_itch_n_ctrl_categ,patient_itch_counts_ctrl_categ,patient_itch_n_comp_categ,patient_itch_counts_comp_categ,patient_itch_n_compare_categ,patient_itch_counts_compare_categ,patient_itch_value_categ,patient_itch_value_categ_comment,patient_itch_other,patient_itch_comments,patient_QOL_measure_cont,patient_QOL_n_int_cont,patient_QOL_mean_int_cont,patient_QOL_SD_int_cont,patient_QOL_n_ctrl_cont,patient_QOL_mean_ctrl_cont,patient_QOL_SD_ctrl_cont,patient_QOL_n_comp_cont,patient_QOL_mean_comp_cont,patient_QOL_SD_comp_cont,patient_QOL_n_compare_cont,patient_QOL_mean_compare_cont,patient_QOL_SD_compare_cont,patient_QOL_value_cont,patient_QOL_value_cont_comment,patient_QOL_measure_categ,patient_QOL_n_int_categ,patient_QOL_counts_int_categ,patient_QOL_n_ctrl_categ,patient_QOL_counts_ctrl_categ,patient_QOL_n_comp_categ,patient_QOL_counts_comp_categ,patient_QOL_n_compare_categ,patient_QOL_counts_compare_categ,patient_QOL_value_categ,patient_QOL_value_categ_comment,patient_QOL_other,patient_QOL_comments,patient_symptoms_measure_cont,patient_symptoms_n_int_cont,patient_symptoms_mean_int_cont,patient_symptoms_SD_int_cont,patient_symptoms_n_ctrl_cont,patient_symptoms_mean_ctrl_cont,patient_symptoms_SD_ctrl_cont,patient_symptoms_n_comp_cont,patient_symptoms_mean_comp_cont,patient_symptoms_SD_comp_cont,patient_symptoms_n_compare_cont,patient_symptoms_mean_compare_cont,patient_symptoms_SD_compare_cont,patient_symptoms_value_cont,patient_symptoms_value_cont_comment,patient_symptoms_measure_categ,patient_symptoms_n_int_categ,patient_symptoms_counts_int_categ,patient_symptoms_n_ctrl_categ,patient_symptoms_counts_ctrl_categ,patient_symptoms_n_comp_categ,patient_symptoms_counts_comp_categ,patient_symptoms_n_compare_categ,patient_symptoms_counts_comp_categ,patient_symptoms_value_categ,patient_symptoms_value_categ_comment,patient_symptoms_other,patient_symptoms_comments,patient_discontinuation_measure_cont,patient_discontinuation_use_n_int_cont,patient_discontinuation_mean_int_cont,patient_discontinuation_SD_int_cont,patient_discontinuation_n_ctrl_cont,patient_discontinuation_mean_ctrl_cont,patient_discontinuation_SD_ctrl_cont,patient_discontinuation_use_n_comp_cont,patient_discontinuation_mean_comp_cont,patient_discontinuation_SD_comp_cont,patient_discontinuation_n_compare_cont,patient_discontinuation_mean_compare_cont,patient_discontinuation_SD_compare_cont,patient_discontinuation_use_value_cont,patient_discontinuation_use_value_cont_comment,patient_discontinuation_measure_categ,patient_discontinuation_n_int_categ,patient_discontinuation_counts_int_categ,patient_discontinuation_n_ctrl_categ,patient_discontinuation_counts_ctrl_categ,patient_discontinuation_n_comp_categ,patient_discontinuation_counts_comp_categ,patient_discontinuation_n_compare_categ,patient_discontinuation_counts_compare_categ,patient_discontinuation_value_categ,patient_discontinuation_value_categ_comment,patient_discontinuation_other,patient_discontinuation_comments,patient_satisf_measure_cont,patient_satisf_n_int_cont,patient_satisf_mean_int_cont,patient_satisf_SD_int_cont,patient_satisf_n_ctrl_cont,patient_satisf_mean_ctrl_cont,patient_satisf_SD_ctrl_cont,patient_satisf_n_comp_cont,patient_satisf_mean_comp_cont,patient_satisf_SD_comp_cont,patient_satisf_n_compare_cont,patient_satisf_mean_compare_cont,patient_satisf_SD_compare_cont,patient_satisf_use_value_cont,patient_satisf_use_value_cont_comment,patient_satisf_measure_categ,patient_satisf_n_int_categ,patient_satisf_counts_int_categ,patient_satisf_n_ctrl_categ,patient_satisf_counts_ctrl_categ,patient_satisf_n_comp_categ,patient_satisf_counts_comp_categ,patient_satisf_n_compare_categ,patient_satisf_counts_compare_categ,patient_satisf_value_categ,patient_satisf_value_categ_comment,patient_satisf_other,patient_satisf_comments,clinical_severity_measure_cont,clinical_severity_n_int_cont,clinical_severity_mean_int_cont,clinical_severity_SD_int_cont,clinical_severity_n_ctrl_cont,clinical_severity_mean_ctrl_cont,clinical_severity_SD_ctrl_cont,clinical_severity_n_comp_cont,clinical_severity_mean_comp_cont,clinical_severity_SD_comp_cont,clinical_severity_n_compare_cont,clinical_severity_mean_compare_cont,clinical_severity_SD_compare_cont,clinical_severity_value_cont,clinical_severity_value_cont_comment,clinical_severity_measure_categ,clinical_severity_n_int_categ,clinical_severity_counts_int_categ,clinical_severity_n_ctrl_categ,clinical_severity_counts_ctrl_categ,clinical_severity_n_comp_categ,clinical_severity_counts_comp_categ,clinical_severity_n_compare_categ,clinical_severity_counts_compare_categ,clinical_severity_value_categ,clinical_severity_value_categ_comment,clinical_severity_other,clinical_severity_comments,BSA_measure_cont,BSA__n_int_cont,BSA_mean_int_cont,BSA_SD_int_cont,BSA_n_ctrl_cont,BSA_mean_ctrl_cont,BSA_SD_ctrl_cont,BSA_n_comp_cont,BSA_mean_comp_cont,BSA_SD_comp_cont,BSA_n_compare_cont,BSA_mean_compare_cont,BSA_SD_compare_cont,BSA_value_cont,BSA_value_cont_comment,BSA_measure_categ,BSA_n_int_categ,BSA_counts_int_categ,BSA_n_ctrl_categ,BSA_counts_ctrl_categ,BSA_n_comp_categ,BSA_counts_comp_categ,BSA_n_compare_categ,BSA_counts_compare_categ,BSA_value_categ,BSA_value_categ_comment,BSA_other,BSA_comments,TTF_measure_cont,TTF_n_int_cont,TTF_mean_int_cont,TTF_SD_int_cont,TTF_n_ctrl_cont,TTF_mean_ctrl_cont,TTF_SD_ctrl_cont,TTF_n_comp_cont,TTF_disturbance_mean_comp_cont,TTF_disturbance_SD_comp_cont,TTF_n_compare_cont,TTF_mean_compare_cont,TTF_SD_compare_cont,TTF_value_cont,TTF_value_cont_comment,TTF_measure_categ,TTF_n_int_categ,TTF_counts_int_categ,TTF_n_ctrl_categ,TTF_counts_ctrl_categ,TTF_n_comp_categ,TTF_counts_comp_categ,TTF_n_compare_categ,TTF_counts_compare_categ,TTF_value_categ,TTF_value_categ_comment,TTF_other,TTF_comments,phys_assessed,switching,nAEparticipants_measure_categ,nAEparticipants_n_int_categ,nAEparticipants_counts_int_categ,nAEparticipants_n_ctrl_categ,nAEparticipants_counts_ctrl_categ,nAEparticipants_n_comp_categ,nAEparticipants_counts_comp_categ,nAEparticipants_n_compare_categ,nAEparticipants_counts_compare_categ,nAEparticipants_other,nAEparticipants_comments,irritation_measure_cont,irritation_n_int_cont,irritation_mean_int_cont,irritation_SD_int_cont,irritation_n_ctrl_cont,irritation_mean_ctrl_cont,irritation_SD_ctrl_cont,irritation_n_comp_cont,irritation_mean_comp_cont,irritation_SD_comp_cont,irritation_n_compare_cont,irritation_mean_compare_cont,irritation_SD_compare_cont,irritation_value_cont,irritation_value_cont_comment,irritation_measure_categ,irritation_n_int_categ,irritation_counts_int_categ,irritation_n_ctrl_categ,irritation_counts_ctrl_categ,irritation_n_comp_categ,irritation_counts_comp_categ,irritation_n_compare_categ,irritation_counts_compare_categ,irritation_other,irritation_comments,discoloration_measure_cont,discoloration_n_int_cont,discoloration_mean_int_cont,discoloration_SD_int_cont,discoloration_n_ctrl_cont,discoloration_mean_ctrl_cont,discoloration_SD_ctrl_cont,discoloration_n_comp_cont,discoloration_mean_comp_cont,discoloration_SD_comp_cont,discoloration_n_compare_cont,discoloration_mean_compare_cont,discoloration_SD_compare_cont,discoloration_value_cont,discoloration_value_cont_comment,discoloration_measure_categ,discoloration_n_int_categ,discoloration_counts_int_categ,discoloration_n_ctrl_categ,discoloration_counts_ctrl_categ,discoloration_n_comp_categ,discoloration_counts_comp_categ,discoloration_n_compare_categ,discoloration_counts_compare_categ,discoloration_other,discoloration_comments,GI_measure_cont,GI_n_int_cont,GI_mean_int_cont,GI_SD_int_cont,GI_n_ctrl_cont,GI_mean_ctrl_cont,GI_SD_ctrl_cont,GI_n_comp_cont,GI_mean_comp_cont,GI_SD_comp_cont,GI_n_compare_cont,GI_mean_compare_cont,GI_SD_compare_cont,GI_value_cont,GI_value_cont_comment,GI_measure_categ,GI_n_int_categ,GI_counts_int_categ,GI_n_ctrl_categ,GI_counts_ctrl_categ,GI_n_comp_categ,GI_counts_comp_categ,GI_n_compare_categ,GI_counts_compare_categ,GI_other,GI_comments,hair_loss_measure_cont,hair_loss_n_int_cont,hair_loss_mean_int_cont,hair_loss_SD_int_cont,hair_loss_n_ctrl_cont,hair_loss_mean_ctrl_cont,hair_loss_SD_ctrl_cont,hair_loss_n_comp_cont,hair_loss_mean_comp_cont,hair_loss_SD_comp_cont,hair_loss_n_compare_cont,hair_loss_mean_compare_cont,hair_loss_SD_compare_cont,hair_loss_value_cont,hair_loss_value_cont_comment,hair_loss_measure_categ,hair_loss_n_int_categ,hair_loss_counts_int_categ,hair_loss_n_ctrl_categ,hair_loss_counts_ctrl_categ,hair_loss_n_comp_categ,hair_loss_counts_comp_categ,hair_loss_n_compare_categ,hair_loss_counts_compare_categ,hair_loss_other,hair_loss_comments,folliculitis_measure_cont,folliculitis_n_int_cont,folliculitis_mean_int_cont,folliculitis_SD_int_cont,folliculitis_n_ctrl_cont,folliculitis_mean_ctrl_cont,folliculitis_SD_ctrl_cont,folliculitis_n_comp_cont,folliculitis_mean_comp_cont,folliculitis_SD_comp_cont,folliculitis_n_compare_cont,folliculitis_mean_compare_cont,folliculitis_SD_compare_cont,folliculitis_value_cont,folliculitis_value_cont_comment,folliculitis_measure_categ,folliculitis_n_int_categ,folliculitis_counts_int_categ,folliculitis_n_ctrl_categ,folliculitis_counts_ctrl_categ,folliculitis_n_comp_categ,folliculitis_counts_comp_categ,folliculitis_n_compare_categ,folliculitis_counts_compare_categ,folliculitis_other,folliculitis_comments,steroid_measure_cont,steroid_n_int_cont,steroid_mean_int_cont,steroid_SD_int_cont,steroid_n_ctrl_cont,steroid_mean_ctrl_cont,steroid_SD_ctrl_cont,steroid_n_comp_cont,steroid_mean_comp_cont,steroid_SD_comp_cont,steroid_n_compare_cont,steroid_mean_compare_cont,steroid_SD_compare_cont,steroid_value_cont,steroid_value_cont_comment,steroid_measure_categ,steroid_n_int_categ,steroid_counts_int_categ,steroid_n_ctrl_categ,steroid_counts_ctrl_categ,steroid_n_comp_categ,steroid_counts_comp_categ,steroid_n_compare_categ,steroid_counts_compare_categ,steroid_other,steroid_comments,AEs_other,adherence,cost,age_group,sex,pregnancy_status,cointerventions,race,skin_type,comorbidity,high_impact_areas,subgroup_results -> Severity,other_subgroup,other_subgroup_comment,unclear,unclear_comment,none,subgroup_analysis_age_group,subgroup_analysis_sex,subgroup_analysis_pregnancy_status,subgroup_analysis_cointerventions,subgroup_analysis_race,subgroup_analysis_skin,subgroup_analysis_comorbidity,subgroup_analysis_high_impact_areas,subgroup_analysis_severity,subgroup_analysis_other,additional_info,additional_info_comment,RoB_selectionbias,RoB_selectionbias_comment,RoB_performancebias,RoB_performancebias_comment,RoB_attritionbias,RoB_attritionbias_comment,RoB_detectionbias,RoB_detectionbias_comment,RoB_reportingbias,RoB_reportingbias_comment,RoB_otherbias,RoB_otherbias_comment,RoB,RoB_comment,applicability_population,applicability_population_comment,applicability_intervention,applicability_intervention_comment,applicability_comparator,applicability_comparator_comment,applicability_outcomes,applicability_outcomes_comment,concerns_applicability,data_collection_AE,data_collection_AE_comment,reporting_AE,reporting_AE_comment,double_checked,comments_form
1,EPCReviewer7,,3,,,KL,,,,,,,,,,,,,"Kircik, 2023{#1}",NCT04128007,,"EUCTR2019-003354-92, 2020{#3550}",Multiple countries,"USA, Australia, Bulgaria, Canada",RCT,,,,Industry,Arcutis,,,,,,,304,302 received at least one dose and comprised the safety population,"Adults and adolescents with scalp and body plaque psoriasis for at least 6 months, scalp Investigator Global Assessment score at least moderate, scalp involvement at least 10%, Psoriasis Scalp Severity Index score at least 6, body Investigator Global Assessment at least mild, modified Psoriasis Area and Severity Index at least 2 excluding scalp palms and soles, total body surface area involvement up to 25% excluding palms and soles",47,,45.1 (14.8),,12,87,,,Adolescents,,Adults,,Older,,,,,,,% Hispanic or Latino,20.7,,,% Black/African American,4.9,,,,,,,% Asian,3.6,,,% Native Hawaiian or Pacific Islander,0.3,,,% White,89.1,,,% Multiracial,0.6,,,,,,,,,,,,,,Scalp,,,,,,,Mild%,10.6,Moderate%,76.5,Severe%,12.9,Not reported,Scalp IDA,Other,"Body IGA: 35.8%, 59.3%,  5.0% respectively; mean BSA 8.0 (5.63), vehicle 7.6 (5.62)",,,,IGA,,,,,,"Mean BSA:  Intervention 8.0 (5.63), Vehicle 7.6 (5.62)",No,,Roflumilast,,,,,,,,,,,,,,,,,,,,,,,,,,Roflumilast foam 0.3% once daily for 8 weeks,,,,,,,,Foam,,,,,,No intervention,,Vehicle foam once daily for 8 weeks,NA,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,2,8 weeks treatment phase with 1 week follow-up,shortterm,,patient_itch,patient_QOL,patient_symptoms,patient_discontinuation,,clinical_severity,,,,,,,,nAEparticipants,irritation,,GI,,,,,,,,,,,,,,,,,,,,,"SI-NRS (Scalp Itch Numeric Rating Scale), patients with  ≥4-point improvement",173,123,96,18,,,,,Higher is better,,Significantly more patients receiving roflumilast achieved ≥4-point improvement on SI-NRS compared with vehicle (p 0.001).,,"DLQI (Dermatology Life Quality Index), mean change from baseline",,,,,,,,,,,,,,,,,,,,,,,,,,"Change from baseline in DLQI was greater for roflumilast (-4.4)  than vehicle (-2.0),  p 0.001; SD and CI not reported",SD and CI not reported,"PSD (Psoriasis Symptoms Diary), change from baseline",200,-55,64.7,104,-27.5,51.8,,,,,,,Lower is better,negative numbers mean decrease,,,,,,,,,,,,Change from baseline in PSD score  significantly greater for roflumilast vs vehicle (p .001),,,,,,,,,,,,,,,,,"Discontinued due to adverse events, number of patients",198,5,104,2,,,,,,,Significance tests not reported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Body IGA (Investigator Global Assessment) success = ‘clear’ or ‘almost clear’ plus ≥2-grade improvement at week 8,181,73,88,6,,,,,Higher is better,,Significantly more patients randomized to roflumilast achieved IGA success at week 8 compared with vehicle (p .001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Number of patients with any treatment-emergent adverse event (TEAE),198,46,104,20,,,,,Rates of treatment-emergent adverse events were low and similar between groups (roflumilast 23.2% vs vehicle 19.2%).,,,,,,,,,,,,,,,,,"Application-site pain, number of patients experiencing",198,2,104,4,,,,,"The rate of application-site pain was low, occurring in a lower percentage of patients treated with roflumilast (1.0%) than treated with vehicle (3.8%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Diarrhea, number of patients experiencing",198,3,104,0,,,,,1.5% of roflumilast patients and no placebo patients experienced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high_impact_areas,,,,,,,,,,,,,,"Scalp IGA, % of patients with score  0 ('clear') or 1 ('almost clear'), plus a 2-grade improvement: roflumilast 59.1%, placebo 11.4%, p  .0001",,,"Yes, nothing new",MM checked clinicaltrials.gov,Moderate/Unclear risk,It does not describe the random sequence generation method or allocation-concealment procedures.,Low risk,"double-blind, vehicle-controlled, with matching vehicle foam and kits labelled in a blinded manner",Low risk,Completion rates were high,Low risk,Primary and many secondary outcomes are investigator-rated and the study was double-blind,Low risk ,Outcomes described in methods appear to be reported in results,Moderate/Unclear risk,Trial was fully industry-sponsored by Arcutis Biotherapeutics and several authors have multiple industry ties; company employees are co-authors.,Moderate risk,"Most RoB domains are low risk, but lack of detail on allocation concealment and the trial’s industry sponsorship justify an overall judgement of moderate/unclear risk.",Narrow eligibility criteria,only ~10% patients with skin of colour and very few adolescents (0.7%),N/A,Roflumilast foam 0.3% once daily reflects the studied clinical dosing.,N/A,The control was clearly described as matching vehicle foam. It is appropriate for a phase IIb efficacy trial.,N/A,,,Low risk,TEAEs were systematically collected,Low risk,,Yes,MM checked
3,EPCReviewer2,,3,,,FR,,,,,,,,,,,,,"Papp, 2020{#3}",NCT03392168,,,Multiple countries,"Canada, US",RCT,,,,Industry,"Arcutis Biotherapeutics,",,,,,,,89,,"Adults with chronic plaque psoriasis for at least 6 months  and less than 5 percent body surface area involvement, excluding the face, scalp, intertriginous areas, palms, and soles",37.3,,,"Roflumilast: 55.3 (13.2), Placebo:  47.5 (14.7)",18,,,,,,Adults,,,,,,,Other,Other 1.7,,,,,% Black/African American,3.4,,,,,,,% Asian,16.9,,,,,,,% White,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Mean BSA  2%-3%,BSA,,,,,,,,,"Mean BSA:  2%-3%, max 5%",No,,Roflumilast,,,,,,,,,,,,,,,,,,,,,,,,,Topical investigational PDE4 inhibitor,Roflumilast cream  0.5%  applied once daily for 4 weeks,,,,Cream,,,,,,,,,,No intervention,,Vehicle cream without active ingredient applied once daily for 4 weeks,,Roflumilast,,,,,,,,,,,,,,,,,,,,,,Roflumilast cream  0.15%  applied once daily for 4 weeks,NA,,,,,,,,,,,,,,,,,,,,,,,,1,4 weeks,shortterm,,,,,,,clinical_severity,,,,,,,,nAEparticipants,irritation,,,,,,AEs_other,"Erythema, Pain, Edema, Papules",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mean percentage change in Target Plaque Severity Score (TPSS) x Target Plaque Area (TPA),,,,,,,,,,,,,Lower is better,because greater negative % = more improvement,IGA (Investigator Global Assessment) success (clear/almost clear),30,12,31,11,28,7,,,,,Improvement at week 4 was statistically significant for roflumilast 0.5% (p .0007) and 0.15% (p .0011) versus vehicle.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Number of patients experiencing any adverse event,30,12,31,11,28,7,,,"Percent experiencing any adverse event in the 0.15% group was lower than that in the 0.5% or vehicle groups (7.1% vs 23.3% and 25.8%, respectively); no significance tests were reported.",no significance tests were reported,,,,,,,,,,,,,,,,"Pruritus, number experiencing",30,1,31,0,28,1,,,"One person in each roflumilast group experienced pruritis, compared to none in the placebo group.",No significance tests reported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local toleration was excellent and showed no consistent differences between roflumilast cream and vehicle.,,,,,,,,,,,,,,,,none,,,,,,,,,,,"No, not yet",no,Low risk,computerized blinded randomized,Low risk,placebo control,Low risk,very low attrition,Low risk,blinded,High risk,unusual efficacy outcome; no statistical tests for adverse events,High risk,table contains errors regarding cohort 1 vs 2,High risk,"reporting bias, poor reporting",Narrow eligibility criteria,mild severity,N/A,,N/A,,Other issues,non standard assessment,,Moderate/Unclear,,Low risk,,Yes,MM to review after FR
